week,state,count
2017-04-10,Maryland,0
2017-04-17,Maryland,0
2017-04-24,Maryland,0
2017-05-01,Maryland,0
2017-05-08,Maryland,0
2017-05-15,Maryland,0
2017-05-22,Maryland,0
2017-05-29,Maryland,0
2017-06-05,Maryland,0
2017-06-12,Maryland,0
2017-06-19,Maryland,0
2017-06-26,Maryland,0
2017-07-03,Maryland,0
2017-07-10,Maryland,0
2017-07-17,Maryland,0
2017-07-24,Maryland,0
2017-07-31,Maryland,0
2017-08-07,Maryland,0
2017-08-14,Maryland,0
2017-08-21,Maryland,0
2017-08-28,Maryland,0
2017-09-04,Maryland,0
2017-09-11,Maryland,0
2017-09-18,Maryland,0
2017-09-25,Maryland,0
2017-10-02,Maryland,0
2017-10-09,Maryland,0
2017-10-16,Maryland,0
2017-10-23,Maryland,0
2017-10-30,Maryland,1
2017-11-06,Maryland,8
2017-11-13,Maryland,0
2017-11-20,Maryland,0
2017-11-27,Maryland,2
2017-12-04,Maryland,8
2017-12-11,Maryland,0
2017-12-18,Maryland,0
2017-12-25,Maryland,0
2018-01-01,Maryland,8
2018-01-08,Maryland,0
2018-01-15,Maryland,0
2018-01-22,Maryland,0
2018-01-29,Maryland,0
2018-02-05,Maryland,3
2018-02-12,Maryland,4
2018-02-19,Maryland,1
2018-02-26,Maryland,0
2018-03-05,Maryland,1
2018-03-12,Maryland,1
2018-03-19,Maryland,2
2018-03-26,Maryland,2
2018-04-02,Maryland,0
2018-04-09,Maryland,0
2018-04-16,Maryland,0
2018-04-23,Maryland,0
2018-04-30,Maryland,0
2018-05-07,Maryland,0
2018-05-14,Maryland,0
2018-05-21,Maryland,0
2018-05-28,Maryland,0
2018-06-04,Maryland,0
2018-06-11,Maryland,0
2018-06-18,Maryland,0
2018-06-25,Maryland,0
2018-07-02,Maryland,0
2018-07-09,Maryland,0
2018-07-16,Maryland,0
2018-07-23,Maryland,0
2018-07-30,Maryland,0
2018-08-06,Maryland,0
2018-08-13,Maryland,0
2018-08-20,Maryland,0
2018-08-27,Maryland,0
2018-09-03,Maryland,0
2018-09-10,Maryland,0
2018-09-17,Maryland,0
2018-09-24,Maryland,0
2018-10-01,Maryland,0
2018-10-08,Maryland,0
2018-10-15,Maryland,0
2018-10-22,Maryland,0
2018-10-29,Maryland,3
2018-11-05,Maryland,4
2018-11-12,Maryland,1
2018-11-19,Maryland,0
2018-11-26,Maryland,2
2018-12-03,Maryland,7
2018-12-10,Maryland,1
2018-12-17,Maryland,0
2018-12-24,Maryland,0
2018-12-31,Maryland,7
2019-01-07,Maryland,1
2019-01-14,Maryland,0
2019-01-21,Maryland,0
2019-01-28,Maryland,5
2019-02-04,Maryland,6
2019-02-11,Maryland,0
2019-02-18,Maryland,0
2019-02-25,Maryland,4
2019-03-04,Maryland,1
2019-03-11,Maryland,1
2019-03-18,Maryland,0
2019-03-25,Maryland,0
2019-04-01,Maryland,0
2019-04-08,Maryland,0
2019-04-15,Maryland,0
2019-04-22,Maryland,0
2019-04-29,Maryland,0
2019-05-06,Maryland,0
2019-05-13,Maryland,0
2019-05-20,Maryland,0
2019-05-27,Maryland,0
2019-06-03,Maryland,0
2019-06-10,Maryland,0
2019-06-17,Maryland,0
2019-06-24,Maryland,0
2019-07-01,Maryland,0
2019-07-08,Maryland,0
2019-07-15,Maryland,0
2019-07-22,Maryland,0
2019-07-29,Maryland,0
2019-08-05,Maryland,0
2019-08-12,Maryland,0
2019-08-19,Maryland,0
2019-08-26,Maryland,0
2019-09-02,Maryland,0
2019-09-09,Maryland,0
2019-09-16,Maryland,0
2019-09-23,Maryland,0
2019-09-30,Maryland,0
2019-10-07,Maryland,0
2019-10-14,Maryland,0
2019-10-21,Maryland,0
2019-10-28,Maryland,0
2019-11-04,Maryland,7
2019-11-11,Maryland,1
2019-11-18,Maryland,0
2019-11-25,Maryland,3
2019-12-02,Maryland,2
2019-12-09,Maryland,0
2019-12-16,Maryland,0
2019-12-23,Maryland,0
2019-12-30,Maryland,0
2020-01-06,Maryland,2
2020-01-13,Maryland,7
2020-01-20,Maryland,0
2020-01-27,Maryland,1
2020-02-03,Maryland,3
2020-02-10,Maryland,2
2020-02-17,Maryland,1
2020-02-24,Maryland,3
2020-03-02,Maryland,0
2020-03-09,Maryland,0
2015-07-06,Massachusetts,0
2015-07-13,Massachusetts,0
2015-07-20,Massachusetts,0
2015-07-27,Massachusetts,0
2015-08-03,Massachusetts,0
2015-08-10,Massachusetts,0
2015-08-17,Massachusetts,0
2015-08-24,Massachusetts,0
2015-08-31,Massachusetts,0
2015-09-07,Massachusetts,0
2015-09-14,Massachusetts,0
2015-09-21,Massachusetts,0
2015-09-28,Massachusetts,0
2015-10-05,Massachusetts,0
2015-10-12,Massachusetts,0
2015-10-19,Massachusetts,0
2015-10-26,Massachusetts,0
2015-11-02,Massachusetts,0
2015-11-09,Massachusetts,0
2015-11-16,Massachusetts,0
2015-11-23,Massachusetts,0
2015-11-30,Massachusetts,0
2015-12-07,Massachusetts,0
2015-12-14,Massachusetts,0
2015-12-21,Massachusetts,0
2015-12-28,Massachusetts,0
2016-01-04,Massachusetts,0
2016-01-11,Massachusetts,0
2016-01-18,Massachusetts,0
2016-01-25,Massachusetts,0
2016-02-01,Massachusetts,0
2016-02-08,Massachusetts,0
2016-02-15,Massachusetts,0
2016-02-22,Massachusetts,0
2016-02-29,Massachusetts,0
2016-03-07,Massachusetts,0
2016-03-14,Massachusetts,0
2016-03-21,Massachusetts,0
2016-03-28,Massachusetts,0
2016-04-04,Massachusetts,0
2016-04-11,Massachusetts,0
2016-04-18,Massachusetts,0
2016-04-25,Massachusetts,0
2016-05-02,Massachusetts,0
2016-05-09,Massachusetts,0
2016-05-16,Massachusetts,0
2016-05-23,Massachusetts,0
2016-05-30,Massachusetts,0
2016-06-06,Massachusetts,0
2016-06-13,Massachusetts,0
2016-06-20,Massachusetts,0
2016-06-27,Massachusetts,0
2016-07-04,Massachusetts,0
2016-07-11,Massachusetts,0
2016-07-18,Massachusetts,0
2016-07-25,Massachusetts,0
2016-08-01,Massachusetts,0
2016-08-08,Massachusetts,0
2016-08-15,Massachusetts,0
2016-08-22,Massachusetts,0
2016-08-29,Massachusetts,0
2016-09-05,Massachusetts,0
2016-09-12,Massachusetts,0
2016-09-19,Massachusetts,0
2016-09-26,Massachusetts,0
2016-10-03,Massachusetts,0
2016-10-10,Massachusetts,0
2016-10-17,Massachusetts,0
2016-10-24,Massachusetts,0
2016-10-31,Massachusetts,0
2016-11-07,Massachusetts,0
2016-11-14,Massachusetts,1
2016-11-21,Massachusetts,1
2016-11-28,Massachusetts,5
2016-12-05,Massachusetts,1
2016-12-12,Massachusetts,4
2016-12-19,Massachusetts,1
2016-12-26,Massachusetts,2
2017-01-02,Massachusetts,2
2017-01-09,Massachusetts,1
2017-01-16,Massachusetts,0
2017-01-23,Massachusetts,0
2017-01-30,Massachusetts,2
2017-02-06,Massachusetts,2
2017-02-13,Massachusetts,0
2017-02-20,Massachusetts,3
2017-02-27,Massachusetts,3
2017-03-06,Massachusetts,4
2017-03-13,Massachusetts,2
2017-03-20,Massachusetts,0
2017-03-27,Massachusetts,0
2017-04-03,Massachusetts,0
2017-04-10,Massachusetts,0
2017-04-17,Massachusetts,0
2017-04-24,Massachusetts,0
2017-05-01,Massachusetts,0
2017-05-08,Massachusetts,0
2017-05-15,Massachusetts,0
2017-05-22,Massachusetts,0
2017-05-29,Massachusetts,0
2017-06-05,Massachusetts,0
2017-06-12,Massachusetts,0
2017-06-19,Massachusetts,0
2017-06-26,Massachusetts,0
2017-07-03,Massachusetts,0
2017-07-10,Massachusetts,0
2017-07-17,Massachusetts,0
2017-07-24,Massachusetts,0
2017-07-31,Massachusetts,0
2017-08-07,Massachusetts,0
2017-08-14,Massachusetts,0
2017-08-21,Massachusetts,0
2017-08-28,Massachusetts,0
2017-09-04,Massachusetts,0
2017-09-11,Massachusetts,0
2017-09-18,Massachusetts,0
2017-09-25,Massachusetts,0
2017-10-02,Massachusetts,0
2017-10-09,Massachusetts,0
2017-10-16,Massachusetts,0
2017-10-23,Massachusetts,0
2017-10-30,Massachusetts,0
2017-11-06,Massachusetts,1
2017-11-13,Massachusetts,4
2017-11-20,Massachusetts,4
2017-11-27,Massachusetts,1
2017-12-04,Massachusetts,2
2017-12-11,Massachusetts,2
2017-12-18,Massachusetts,1
2017-12-25,Massachusetts,0
2018-01-01,Massachusetts,0
2018-01-08,Massachusetts,4
2018-01-15,Massachusetts,3
2018-01-22,Massachusetts,3
2018-01-29,Massachusetts,0
2018-02-05,Massachusetts,4
2018-02-12,Massachusetts,1
2018-02-19,Massachusetts,1
2018-02-26,Massachusetts,0
2018-03-05,Massachusetts,8
2018-03-12,Massachusetts,0
2018-03-19,Massachusetts,0
2018-03-26,Massachusetts,0
2018-04-02,Massachusetts,0
2018-04-09,Massachusetts,0
2018-04-16,Massachusetts,0
2018-04-23,Massachusetts,0
2018-04-30,Massachusetts,0
2018-05-07,Massachusetts,0
2018-05-14,Massachusetts,0
2018-05-21,Massachusetts,0
2018-05-28,Massachusetts,0
2018-06-04,Massachusetts,0
2018-06-11,Massachusetts,0
2018-06-18,Massachusetts,0
2018-06-25,Massachusetts,0
2018-07-02,Massachusetts,0
2018-07-09,Massachusetts,0
2018-07-16,Massachusetts,0
2018-07-23,Massachusetts,0
2018-07-30,Massachusetts,0
2018-08-06,Massachusetts,0
2018-08-13,Massachusetts,0
2018-08-20,Massachusetts,0
2018-08-27,Massachusetts,0
2018-09-03,Massachusetts,0
2018-09-10,Massachusetts,0
2018-09-17,Massachusetts,0
2018-09-24,Massachusetts,0
2018-10-01,Massachusetts,0
2018-10-08,Massachusetts,0
2018-10-15,Massachusetts,0
2018-10-22,Massachusetts,0
2018-10-29,Massachusetts,1
2018-11-05,Massachusetts,3
2018-11-12,Massachusetts,1
2018-11-19,Massachusetts,2
2018-11-26,Massachusetts,0
2018-12-03,Massachusetts,3
2018-12-10,Massachusetts,1
2018-12-17,Massachusetts,3
2018-12-24,Massachusetts,1
2018-12-31,Massachusetts,4
2019-01-07,Massachusetts,3
2019-01-14,Massachusetts,3
2019-01-21,Massachusetts,0
2019-01-28,Massachusetts,1
2019-02-04,Massachusetts,1
2019-02-11,Massachusetts,1
2019-02-18,Massachusetts,1
2019-02-25,Massachusetts,4
2019-03-04,Massachusetts,2
2019-03-11,Massachusetts,0
2019-03-18,Massachusetts,1
2019-03-25,Massachusetts,0
2019-04-01,Massachusetts,0
2019-04-08,Massachusetts,0
2019-04-15,Massachusetts,0
2019-04-22,Massachusetts,0
2019-04-29,Massachusetts,0
2019-05-06,Massachusetts,0
2019-05-13,Massachusetts,0
2019-05-20,Massachusetts,0
2019-05-27,Massachusetts,0
2019-06-03,Massachusetts,0
2019-06-10,Massachusetts,0
2019-06-17,Massachusetts,0
2019-06-24,Massachusetts,0
2019-07-01,Massachusetts,0
2019-07-08,Massachusetts,0
2019-07-15,Massachusetts,0
2019-07-22,Massachusetts,0
2019-07-29,Massachusetts,0
2019-08-05,Massachusetts,0
2019-08-12,Massachusetts,0
2019-08-19,Massachusetts,0
2019-08-26,Massachusetts,0
2019-09-02,Massachusetts,0
2019-09-09,Massachusetts,0
2019-09-16,Massachusetts,0
2019-09-23,Massachusetts,0
2019-09-30,Massachusetts,0
2019-10-07,Massachusetts,0
2019-10-14,Massachusetts,0
2019-10-21,Massachusetts,0
2019-10-28,Massachusetts,0
2019-11-04,Massachusetts,0
2019-11-11,Massachusetts,0
2019-11-18,Massachusetts,3
2019-11-25,Massachusetts,2
2019-12-02,Massachusetts,3
2019-12-09,Massachusetts,0
2019-12-16,Massachusetts,1
2019-12-23,Massachusetts,5
2019-12-30,Massachusetts,1
2020-01-06,Massachusetts,4
2020-01-13,Massachusetts,2
2020-01-20,Massachusetts,0
2020-01-27,Massachusetts,1
2020-02-03,Massachusetts,2
2020-02-10,Massachusetts,3
2020-02-17,Massachusetts,1
2020-02-24,Massachusetts,0
2020-03-02,Massachusetts,0
2020-03-09,Massachusetts,1
2015-07-06,Minnesota,1
2015-07-13,Minnesota,0
2015-07-20,Minnesota,0
2015-07-27,Minnesota,0
2015-08-03,Minnesota,0
2015-08-10,Minnesota,0
2015-08-17,Minnesota,0
2015-08-24,Minnesota,0
2015-08-31,Minnesota,0
2015-09-07,Minnesota,0
2015-09-14,Minnesota,0
2015-09-21,Minnesota,0
2015-09-28,Minnesota,0
2015-10-05,Minnesota,0
2015-10-12,Minnesota,0
2015-10-19,Minnesota,0
2015-10-26,Minnesota,0
2015-11-02,Minnesota,0
2015-11-09,Minnesota,0
2015-11-16,Minnesota,0
2015-11-23,Minnesota,0
2015-11-30,Minnesota,1
2015-12-07,Minnesota,0
2015-12-14,Minnesota,0
2015-12-21,Minnesota,0
2015-12-28,Minnesota,0
2016-01-04,Minnesota,0
2016-01-11,Minnesota,0
2016-01-18,Minnesota,0
2016-01-25,Minnesota,0
2016-02-01,Minnesota,0
2016-02-08,Minnesota,0
2016-02-15,Minnesota,0
2016-02-22,Minnesota,0
2016-02-29,Minnesota,0
2016-03-07,Minnesota,0
2016-03-14,Minnesota,0
2016-03-21,Minnesota,0
2016-03-28,Minnesota,0
2016-04-04,Minnesota,0
2016-04-11,Minnesota,0
2016-04-18,Minnesota,0
2016-04-25,Minnesota,0
2016-05-02,Minnesota,0
2016-05-09,Minnesota,0
2016-05-16,Minnesota,0
2016-05-23,Minnesota,0
2016-05-30,Minnesota,0
2016-06-06,Minnesota,0
2016-06-13,Minnesota,0
2016-06-20,Minnesota,0
2016-06-27,Minnesota,0
2016-07-04,Minnesota,0
2016-07-11,Minnesota,0
2016-07-18,Minnesota,0
2016-07-25,Minnesota,0
2016-08-01,Minnesota,0
2016-08-08,Minnesota,0
2016-08-15,Minnesota,0
2016-08-22,Minnesota,0
2016-08-29,Minnesota,0
2016-09-05,Minnesota,0
2016-09-12,Minnesota,0
2016-09-19,Minnesota,0
2016-09-26,Minnesota,0
2016-10-03,Minnesota,0
2016-10-10,Minnesota,0
2016-10-17,Minnesota,0
2016-10-24,Minnesota,0
2016-10-31,Minnesota,0
2016-11-07,Minnesota,0
2016-11-14,Minnesota,0
2016-11-21,Minnesota,0
2016-11-28,Minnesota,0
2016-12-05,Minnesota,0
2016-12-12,Minnesota,0
2016-12-19,Minnesota,0
2016-12-26,Minnesota,0
2017-01-02,Minnesota,0
2017-01-09,Minnesota,0
2017-01-16,Minnesota,0
2017-01-23,Minnesota,0
2017-01-30,Minnesota,0
2017-02-06,Minnesota,0
2017-02-13,Minnesota,0
2017-02-20,Minnesota,0
2017-02-27,Minnesota,0
2017-03-06,Minnesota,0
2017-03-13,Minnesota,0
2017-03-20,Minnesota,0
2017-03-27,Minnesota,0
2017-04-03,Minnesota,0
2017-04-10,Minnesota,0
2017-04-17,Minnesota,0
2017-04-24,Minnesota,0
2017-05-01,Minnesota,0
2017-05-08,Minnesota,0
2017-05-15,Minnesota,0
2017-05-22,Minnesota,0
2017-05-29,Minnesota,0
2017-06-05,Minnesota,0
2017-06-12,Minnesota,0
2017-06-19,Minnesota,0
2017-06-26,Minnesota,0
2017-07-03,Minnesota,0
2017-07-10,Minnesota,0
2017-07-17,Minnesota,0
2017-07-24,Minnesota,0
2017-07-31,Minnesota,0
2017-08-07,Minnesota,0
2017-08-14,Minnesota,0
2017-08-21,Minnesota,0
2017-08-28,Minnesota,0
2017-09-04,Minnesota,0
2017-09-11,Minnesota,0
2017-09-18,Minnesota,0
2017-09-25,Minnesota,0
2017-10-02,Minnesota,0
2017-10-09,Minnesota,0
2017-10-16,Minnesota,0
2017-10-23,Minnesota,0
2017-10-30,Minnesota,0
2017-11-06,Minnesota,0
2017-11-13,Minnesota,0
2017-11-20,Minnesota,0
2017-11-27,Minnesota,0
2017-12-04,Minnesota,0
2017-12-11,Minnesota,0
2017-12-18,Minnesota,0
2017-12-25,Minnesota,0
2018-01-01,Minnesota,0
2018-01-08,Minnesota,0
2018-01-15,Minnesota,0
2018-01-22,Minnesota,0
2018-01-29,Minnesota,0
2018-02-05,Minnesota,0
2018-02-12,Minnesota,0
2018-02-19,Minnesota,0
2018-02-26,Minnesota,0
2018-03-05,Minnesota,0
2018-03-12,Minnesota,0
2018-03-19,Minnesota,0
2018-03-26,Minnesota,0
2018-04-02,Minnesota,0
2018-04-09,Minnesota,0
2018-04-16,Minnesota,0
2018-04-23,Minnesota,0
2018-04-30,Minnesota,0
2018-05-07,Minnesota,0
2018-05-14,Minnesota,0
2018-05-21,Minnesota,0
2018-05-28,Minnesota,0
2018-06-04,Minnesota,0
2018-06-11,Minnesota,0
2018-06-18,Minnesota,0
2018-06-25,Minnesota,0
2018-07-02,Minnesota,0
2018-07-09,Minnesota,0
2018-07-16,Minnesota,0
2018-07-23,Minnesota,0
2018-07-30,Minnesota,0
2018-08-06,Minnesota,0
2018-08-13,Minnesota,0
2018-08-20,Minnesota,0
2018-08-27,Minnesota,0
2018-09-03,Minnesota,0
2018-09-10,Minnesota,0
2018-09-17,Minnesota,0
2018-09-24,Minnesota,0
2018-10-01,Minnesota,0
2018-10-08,Minnesota,0
2018-10-15,Minnesota,0
2018-10-22,Minnesota,0
2018-10-29,Minnesota,0
2018-11-05,Minnesota,0
2018-11-12,Minnesota,0
2018-11-19,Minnesota,0
2018-11-26,Minnesota,0
2018-12-03,Minnesota,0
2018-12-10,Minnesota,0
2018-12-17,Minnesota,0
2018-12-24,Minnesota,0
2018-12-31,Minnesota,0
2019-01-07,Minnesota,0
2019-01-14,Minnesota,0
2019-01-21,Minnesota,0
2019-01-28,Minnesota,0
2019-02-04,Minnesota,0
2019-02-11,Minnesota,0
2019-02-18,Minnesota,0
2019-02-25,Minnesota,0
2019-03-04,Minnesota,0
2019-03-11,Minnesota,0
2019-03-18,Minnesota,0
2019-03-25,Minnesota,0
2019-04-01,Minnesota,0
2019-04-08,Minnesota,0
2019-04-15,Minnesota,0
2019-04-22,Minnesota,0
2019-04-29,Minnesota,0
2019-05-06,Minnesota,0
2019-05-13,Minnesota,0
2019-05-20,Minnesota,0
2019-05-27,Minnesota,0
2019-06-03,Minnesota,0
2019-06-10,Minnesota,0
2019-06-17,Minnesota,0
2019-06-24,Minnesota,0
2019-07-01,Minnesota,0
2019-07-08,Minnesota,0
2019-07-15,Minnesota,0
2019-07-22,Minnesota,0
2019-07-29,Minnesota,0
2019-08-05,Minnesota,0
2019-08-12,Minnesota,0
2019-08-19,Minnesota,0
2019-08-26,Minnesota,0
2019-09-02,Minnesota,0
2019-09-09,Minnesota,1
2019-09-16,Minnesota,0
2019-09-23,Minnesota,0
2019-09-30,Minnesota,0
2019-10-07,Minnesota,0
2019-10-14,Minnesota,0
2019-10-21,Minnesota,0
2019-10-28,Minnesota,0
2019-11-04,Minnesota,0
2019-11-11,Minnesota,0
2019-11-18,Minnesota,0
2019-11-25,Minnesota,1
2019-12-02,Minnesota,0
2019-12-09,Minnesota,0
2019-12-16,Minnesota,0
2019-12-23,Minnesota,0
2019-12-30,Minnesota,0
2020-01-06,Minnesota,0
2020-01-13,Minnesota,0
2020-01-20,Minnesota,0
2020-01-27,Minnesota,0
2020-02-03,Minnesota,0
2020-02-10,Minnesota,0
2020-02-17,Minnesota,0
2020-02-24,Minnesota,0
2020-03-02,Minnesota,0
2020-03-09,Minnesota,0
2015-07-06,Missouri,0
2015-07-13,Missouri,0
2015-07-20,Missouri,0
2015-07-27,Missouri,0
2015-08-03,Missouri,0
2015-08-10,Missouri,0
2015-08-17,Missouri,0
2015-08-24,Missouri,0
2015-08-31,Missouri,0
2015-09-07,Missouri,0
2015-09-14,Missouri,0
2015-09-21,Missouri,0
2015-09-28,Missouri,0
2015-10-05,Missouri,0
2015-10-12,Missouri,0
2015-10-19,Missouri,0
2015-10-26,Missouri,0
2015-11-02,Missouri,0
2015-11-09,Missouri,0
2015-11-16,Missouri,0
2015-11-23,Missouri,0
2015-11-30,Missouri,0
2015-12-07,Missouri,0
2015-12-14,Missouri,0
2015-12-21,Missouri,0
2015-12-28,Missouri,0
2016-01-04,Missouri,0
2016-01-11,Missouri,0
2016-01-18,Missouri,1
2016-01-25,Missouri,2
2016-02-01,Missouri,1
2016-02-08,Missouri,1
2016-02-15,Missouri,7
2016-02-22,Missouri,6
2016-02-29,Missouri,0
2016-03-07,Missouri,0
2016-03-14,Missouri,0
2016-03-21,Missouri,2
2016-03-28,Missouri,0
2016-04-04,Missouri,0
2016-04-11,Missouri,0
2016-04-18,Missouri,0
2016-04-25,Missouri,0
2016-05-02,Missouri,0
2016-05-09,Missouri,0
2016-05-16,Missouri,0
2016-05-23,Missouri,0
2016-05-30,Missouri,0
2016-06-06,Missouri,0
2016-06-13,Missouri,0
2016-06-20,Missouri,0
2016-06-27,Missouri,0
2016-07-04,Missouri,0
2016-07-11,Missouri,0
2016-07-18,Missouri,0
2016-07-25,Missouri,0
2016-08-01,Missouri,0
2016-08-08,Missouri,0
2016-08-15,Missouri,0
2016-08-22,Missouri,0
2016-08-29,Missouri,0
2016-09-05,Missouri,0
2016-09-12,Missouri,0
2016-09-19,Missouri,0
2016-09-26,Missouri,0
2016-10-03,Missouri,0
2016-10-10,Missouri,0
2016-10-17,Missouri,0
2016-10-24,Missouri,0
2016-10-31,Missouri,0
2016-11-07,Missouri,0
2016-11-14,Missouri,3
2016-11-21,Missouri,7
2016-11-28,Missouri,0
2016-12-05,Missouri,0
2016-12-12,Missouri,1
2016-12-19,Missouri,6
2016-12-26,Missouri,1
2017-01-02,Missouri,0
2017-01-09,Missouri,3
2017-01-16,Missouri,2
2017-01-23,Missouri,4
2017-01-30,Missouri,4
2017-02-06,Missouri,3
2017-02-13,Missouri,2
2017-02-20,Missouri,2
2017-02-27,Missouri,3
2017-03-06,Missouri,3
2017-03-13,Missouri,2
2017-03-20,Missouri,1
2017-03-27,Missouri,0
2017-04-03,Missouri,0
2017-04-10,Missouri,0
2017-04-17,Missouri,0
2017-04-24,Missouri,0
2017-05-01,Missouri,0
2017-05-08,Missouri,0
2017-05-15,Missouri,0
2017-05-22,Missouri,0
2017-05-29,Missouri,0
2017-06-05,Missouri,0
2017-06-12,Missouri,0
2017-06-19,Missouri,0
2017-06-26,Missouri,0
2017-07-03,Missouri,0
2017-07-10,Missouri,0
2017-07-17,Missouri,0
2017-07-24,Missouri,0
2017-07-31,Missouri,0
2017-08-07,Missouri,0
2017-08-14,Missouri,0
2017-08-21,Missouri,0
2017-08-28,Missouri,0
2017-09-04,Missouri,0
2017-09-11,Missouri,0
2017-09-18,Missouri,0
2017-09-25,Missouri,0
2017-10-02,Missouri,0
2017-10-09,Missouri,0
2017-10-16,Missouri,0
2017-10-23,Missouri,0
2017-10-30,Missouri,0
2017-11-06,Missouri,4
2017-11-13,Missouri,1
2017-11-20,Missouri,2
2017-11-27,Missouri,2
2017-12-04,Missouri,1
2017-12-11,Missouri,3
2017-12-18,Missouri,3
2017-12-25,Missouri,2
2018-01-01,Missouri,1
2018-01-08,Missouri,0
2018-01-15,Missouri,1
2018-01-22,Missouri,3
2018-01-29,Missouri,7
2018-02-05,Missouri,4
2018-02-12,Missouri,0
2018-02-19,Missouri,0
2018-02-26,Missouri,1
2018-03-05,Missouri,1
2018-03-12,Missouri,2
2018-03-19,Missouri,2
2018-03-26,Missouri,0
2018-04-02,Missouri,0
2018-04-09,Missouri,0
2018-04-16,Missouri,0
2018-04-23,Missouri,0
2018-04-30,Missouri,0
2018-05-07,Missouri,0
2018-05-14,Missouri,0
2018-05-21,Missouri,0
2018-05-28,Missouri,0
2018-06-04,Missouri,0
2018-06-11,Missouri,0
2018-06-18,Missouri,0
2018-06-25,Missouri,0
2018-07-02,Missouri,0
2018-07-09,Missouri,0
2018-07-16,Missouri,0
2018-07-23,Missouri,0
2018-07-30,Missouri,0
2018-08-06,Missouri,0
2018-08-13,Missouri,0
2018-08-20,Missouri,0
2018-08-27,Missouri,0
2018-09-03,Missouri,0
2018-09-10,Missouri,0
2018-09-17,Missouri,0
2018-09-24,Missouri,0
2018-10-01,Missouri,0
2018-10-08,Missouri,0
2018-10-15,Missouri,0
2018-10-22,Missouri,0
2018-10-29,Missouri,0
2018-11-05,Missouri,1
2018-11-12,Missouri,3
2018-11-19,Missouri,5
2018-11-26,Missouri,1
2018-12-03,Missouri,4
2018-12-10,Missouri,5
2018-12-17,Missouri,0
2018-12-24,Missouri,0
2018-12-31,Missouri,2
2019-01-07,Missouri,3
2019-01-14,Missouri,3
2019-01-21,Missouri,0
2019-01-28,Missouri,3
2019-02-04,Missouri,5
2019-02-11,Missouri,1
2019-02-18,Missouri,1
2019-02-25,Missouri,0
2019-03-04,Missouri,4
2019-03-11,Missouri,2
2019-03-18,Missouri,0
2019-03-25,Missouri,1
2019-04-01,Missouri,0
2019-04-08,Missouri,0
2019-04-15,Missouri,0
2019-04-22,Missouri,0
2019-04-29,Missouri,0
2019-05-06,Missouri,0
2019-05-13,Missouri,0
2019-05-20,Missouri,0
2019-05-27,Missouri,0
2019-06-03,Missouri,0
2019-06-10,Missouri,0
2019-06-17,Missouri,0
2019-06-24,Missouri,0
2019-07-01,Missouri,0
2019-07-08,Missouri,0
2019-07-15,Missouri,0
2019-07-22,Missouri,0
2019-07-29,Missouri,0
2019-08-05,Missouri,0
2019-08-12,Missouri,0
2019-08-19,Missouri,0
2019-08-26,Missouri,0
2019-09-02,Missouri,0
2019-09-09,Missouri,0
2019-09-16,Missouri,0
2019-09-23,Missouri,0
2019-09-30,Missouri,0
2019-10-07,Missouri,0
2019-10-14,Missouri,0
2019-10-21,Missouri,0
2019-10-28,Missouri,0
2019-11-04,Missouri,0
2019-11-11,Missouri,0
2019-11-18,Missouri,0
2019-11-25,Missouri,0
2019-12-02,Missouri,0
2019-12-09,Missouri,2
2019-12-16,Missouri,3
2019-12-23,Missouri,4
2019-12-30,Missouri,4
2020-01-06,Missouri,2
2020-01-13,Missouri,1
2020-01-20,Missouri,2
2020-01-27,Missouri,0
2020-02-03,Missouri,1
2020-02-10,Missouri,0
2020-02-17,Missouri,0
2020-02-24,Missouri,4
2020-03-02,Missouri,2
2020-03-09,Missouri,0
2015-07-06,Nebraska,0
2015-07-13,Nebraska,0
2015-07-20,Nebraska,0
2015-07-27,Nebraska,0
2015-08-03,Nebraska,0
2015-08-10,Nebraska,0
2015-08-17,Nebraska,0
2015-08-24,Nebraska,0
2015-08-31,Nebraska,0
2015-09-07,Nebraska,0
2015-09-14,Nebraska,0
2015-09-21,Nebraska,0
2015-09-28,Nebraska,0
2015-10-05,Nebraska,0
2015-10-12,Nebraska,0
2015-10-19,Nebraska,0
2015-10-26,Nebraska,0
2015-11-02,Nebraska,0
2015-11-09,Nebraska,0
2015-11-16,Nebraska,0
2015-11-23,Nebraska,0
2015-11-30,Nebraska,0
2015-12-07,Nebraska,0
2015-12-14,Nebraska,0
2015-12-21,Nebraska,0
2015-12-28,Nebraska,0
2016-01-04,Nebraska,1
2016-01-11,Nebraska,1
2016-01-18,Nebraska,3
2016-01-25,Nebraska,3
2016-02-01,Nebraska,3
2016-02-08,Nebraska,3
2016-02-15,Nebraska,9
2016-02-22,Nebraska,0
2016-02-29,Nebraska,7
2016-03-07,Nebraska,0
2016-03-14,Nebraska,0
2016-03-21,Nebraska,0
2016-03-28,Nebraska,0
2016-04-04,Nebraska,0
2016-04-11,Nebraska,0
2016-04-18,Nebraska,0
2016-04-25,Nebraska,0
2016-05-02,Nebraska,0
2016-05-09,Nebraska,0
2016-05-16,Nebraska,0
2016-05-23,Nebraska,0
2016-05-30,Nebraska,0
2016-06-06,Nebraska,0
2016-06-13,Nebraska,0
2016-06-20,Nebraska,0
2016-06-27,Nebraska,0
2016-07-04,Nebraska,0
2016-07-11,Nebraska,0
2016-07-18,Nebraska,0
